committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,613.51,1/22/25,Double Tree Hotel Thornton,Thornton,CO,80233,Miscellaneous,
COLORADO DEMOCRATIC PARTY,Political Party Committee,203.36,1/22/25,Beckie  Bean,Thornton,CO,80229,"Food, Beverages and Meals",Reimbursement For Food And Beverage
IAFF #3 SMALL DONOR ACCOUNT,Small Donor Committee,120,1/22/25,City Of Pueblo,Pueblo,CO,81003,Miscellaneous,Late Filing Fees City Of Pueblo
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.65,1/22/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
PUEBLO COUNTY EDUCATION ASSOCIATION SMALL DONOR COMMITTEE (PCEA SDC),Small Donor Committee,6,1/22/25,Rebecca  Valencia,Pueblo West,CO,81007,Other,"Emo Refund 
Check Number 1105"
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,83.12,1/22/25,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
COLORADO DEMOCRATIC PARTY,Political Party Committee,103.31,1/23/25,Pridefest,Denver,CO,80209,Other,Event Fee
COLORADO WORKING FAMILIES PARTY SMALL DONOR COMMITTEE,Small Donor Committee,-500,1/23/25,Story For Colorado House,Redacted By Sos,CO,00000,Returned Expenditure,Check Not Cashed In Time
"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY COLORADO POLITICAL ACTION COMMITTEE",Political Committee,5000,1/23/25,All Together Colorado,Denver,CO,80206,Contributions,Contribution To 527 Political Organization
"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY COLORADO POLITICAL ACTION COMMITTEE",Political Committee,5000,1/23/25,Colorado Way Forward,Denver,CO,80206,Contributions,Contribution To 527 Political Organization
"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY COLORADO POLITICAL ACTION COMMITTEE",Political Committee,5000,1/23/25,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,Contribution To 527 Political Organization
"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY COLORADO POLITICAL ACTION COMMITTEE",Political Committee,5000,1/23/25,Senate Majority Fund,Denver,CO,80202,Contributions,Contribution To 527 Political Organization
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2.36,1/23/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",Political Committee,-675,1/23/25,Hansen Leadership Fund,Denver,CO,80220,Returned Expenditure,Void Of 10.8.24 Contribution
"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",Political Committee,-225,1/23/25,Mary Young For Colorado,Greeley,CO,80631,Returned Expenditure,Void Of 10.8.24 Contribution
"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",Political Committee,-225,1/23/25,Mary Young For Colorado,Greeley,CO,80631,Returned Expenditure,Void Of 10.8.24 Contribution
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,21.03,1/23/25,Zoho,Pleasantville,CA,94588,Office Equipment & Supplies,
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,2.08,1/24/25,Google Ads,Mountain View,CA,94043,Miscellaneous,
COLORADO DEMOCRATIC PARTY,Political Party Committee,27.86,1/24/25,Mailchimp,Atlanta,GA,30308,Other,Subscription Fee
COLORADO DEMOCRATIC PARTY,Political Party Committee,179.2,1/24/25,Marykate  Wallace,Lafayette,CO,80026,Travel & Lodging,Hotel Reimbursement
CONSTITUTIONAL CONSERVATIVE PAC,Political Committee,500,1/24/25,Turner For Sheriff,Redacted By Sos,CO,99999,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.5,1/24/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
THE COLEMAN LEADERSHIP FUND,Political Committee,279.31,1/24/25,Donn Bruns Llc,Denver,CO,80222,Other,State Pictures
ZENPAC,Political Committee,200,1/25/25,Proctor For Jeffco,Lakewood,CO,80228,Contributions,
ZENPAC,Political Committee,200,1/25/25,Rebecka For Arvada,Arvada,CO,80004,Contributions,
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,0.2,1/26/25,Actblue Technical Services,Somerville,MA,02144,Other,Cc Processing Fee
MONICA PAC,Political Committee,0.2,1/26/25,Actblue,West Somerville,MA,02144,Fundraising Expenses,
COLORADO FORWARD PARTY COMMITTEE,Political Party Committee,29,1/27/25,Printify Incorporated,San Francisco,CA,94103,Office Equipment & Supplies,Printify Merchandise Store
FENBERG LEADERSHIP FUND,Political Committee,212,1/27/25,Squarespace,New York,NE,10014,Other,Website Hosting
FENBERG LEADERSHIP FUND,Political Committee,137.1,1/27/25,Mailchimp,Atlanta,GA,30308,Miscellaneous,Email Services
GRISWOLD LEADERSHIP PAC,Political Committee,60,1/27/25,Jefferson County Democratic Party,Lakewood,CO,80226,Contributions,Event Tickets
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.33,1/27/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
THE COLEMAN LEADERSHIP FUND,Political Committee,100,1/27/25,Tony  Exum,Denver,CO,80203,Other,Opening Day
UNITED COLORADO COMMITTEE,Political Party Committee,12,1/27/25,Constant Contact,Waltham,MA,02451,Office Equipment & Supplies,
ADVANCED ENERGY ACTION,Political Committee,26,1/28/25,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fees
BUILDING BRIDGES FOR COLORADO,Political Committee,450,1/28/25,Bird For Colorado,Redacted By Sos,CO,99999,Contributions,
DLCC COLORADO (DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE COLORADO),Small Donor Committee,14,1/28/25,Amalgamated Bank,New York,NY,10001,Bank Fees,
JAVIER'S ECONOMIC JUSTICE FUND,Political Committee,2,1/28/25,First Bank,Lakewood,CO,80235,Bank Fees,
JESSIE DANIELSON PAC,Political Committee,120,1/28/25,Jefferson County Democratic Party,Lakewood,CO,80226,Miscellaneous,Jeffco Dems Italian Feast
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,136.78,1/28/25,Alpine Trophies,Littleton,CO,80122,Office Equipment & Supplies,Name Bages
REBEKAH STEWART FOR COLORADO,Political Committee,400,1/28/25,Cruz For Lakewood,Lakewood,CO,80232,Contributions,
ROSE PAC,Political Committee,17.8,1/28/25,Firstbank North,Arvada,CO,80006,Office Equipment & Supplies,Checks
SHEILA FOR COLORADO LEADERSHIP FUND,Political Committee,400,1/28/25,Eric  Proctor,Lakewood,CO,80228,Other,Contribution To Candidate Proctor For County Treasurer
THE COLEMAN LEADERSHIP FUND,Political Committee,4,1/28/25,1St Bank,Denver,CO,80249,Bank Fees,
COLORADO DEMOCRATIC PARTY,Political Party Committee,773.68,1/29/25,Pridefest,Denver,CO,80209,Other,Event Fee
COLORADO DEMOCRATIC PARTY,Political Party Committee,250,1/29/25,Reagan Byrd Consulting,Aurora,CO,80016,Other,Coaching Sessions
COLORADO DENTAL PAC (CODPAC),Political Committee,450,1/29/25,Bird For Colorado,Redacted By Sos,CO,99999,Contributions,
COLORADO DENTAL PAC (CODPAC),Political Committee,2500,1/29/25,,,,,Other,Cancelled Membership Payments And Refunds To Members
COLORADO DENTAL SMALL DONOR COMMITTEE,Small Donor Committee,5000,1/29/25,Bird For Colorado,Redacted By Sos,CO,99999,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,5.39,1/29/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
COLORADO DENTAL HYGIENISTS PAC,Political Committee,15,1/30/25,Jpmorgan Chase Bank,Columbus,OH,43218-2051,Bank Fees,
CREATING LEADERS PAC,Political Committee,560,1/30/25,Coblue Llc,Denver,CO,80218,Consultant & Professional Services,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2.84,1/30/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2000,1/30/25,X (Twitter),San Francisco,CA,94103,Advertising,Social Media Ads
SHEILA FOR COLORADO LEADERSHIP FUND,Political Committee,250,1/30/25,Elijah  Dimon Ainscough,Golden,CO,80401-1082,Other,Contribution To Dimon-Ainscough For City Council
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,Political Committee,5000,1/30/25,All Together Colorado,Denver,CO,80206,Contributions,Direct Contribution
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,Political Committee,5000,1/30/25,Colorado Way Forward,Denver,CO,80206,Contributions,Direct Contribution
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,Political Committee,2500,1/30/25,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,Direct Contribution
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,Political Committee,2500,1/30/25,Senate Majority Fund,Denver,CO,80205,Contributions,Direct Contribution
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,2,1/30/25,First Bank,Lakewood,CO,80215,Bank Fees,
ADAMS EDUCATORS FOR PUBLIC EDUCATION,Small Donor Committee,5,1/31/25,,,,,Bank Fees,
"AGRICULTURE STRONG, COLORADO UNITED",Small Donor Committee,10,1/31/25,First Bank North,Brighton,CO,80601,Bank Fees,
CERTIFIED PUBLIC ACCOUNTANTS PAC,Political Committee,5,1/31/25,,,,,Bank Fees,Bank Fee
CHEYENNE MOUNTAIN REPUBLICAN FORUM POLITICAL COMMITTEE,Political Committee,100,1/31/25,Cottonwood Center For The Arts,Colorado Springs,CO,80903,Fundraising Expenses,Deposit For Rental Of Facility
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,12.52,1/31/25,Digital Ocean,New York,NY,10013,Miscellaneous,
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,50,1/31/25,Colorado Secretary Of State,Denver,CO,80290,Miscellaneous,
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,1.07,1/31/25,Paypal Inc.,San Jose,CA,95131,Bank Fees,
COLORADO CLEANTECH PAC,Political Committee,10,1/31/25,Wells Fargo,Denver,CO,80202,Bank Fees,Bank Fees
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,3,1/31/25,,,,,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,14,1/31/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,8,1/31/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,2,1/31/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION SMALL DONOR COMMITTEE (CLCS ACTION SDC),Small Donor Committee,12,1/31/25,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
COLORADO PSYCHOLOGICAL ASSOCIATION,Political Committee,25,1/31/25,Keybank National Association,Greenwood Village,CO,80111,Bank Fees,
COLORADO SKI COUNTRY USA PAC,Political Committee,5,1/31/25,,,,,Bank Fees,Bank Service Charge
EMILY'S LIST COLORADO SMALL DONOR COMMITTEE,Small Donor Committee,91,1/31/25,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fees
EQUAL ACCESS FOR COLORADO AUTISM PATIENTS,Political Committee,22,1/31/25,First Bank,Lakewood,CO,80215,Bank Fees,
FAMILIES FOR RESPONSIBLE GOVERNMENT,Political Committee,2,1/31/25,Firstbank,Brighton,CO,80601,Bank Fees,
FENBERG LEADERSHIP FUND,Political Committee,9,1/31/25,,,,,Bank Fees,Bank Fee
FUERZA,Small Donor Committee,2,1/31/25,Firstbank,Denver,CO,80211,Bank Fees,
HOME CARE PAC,Political Committee,3,1/31/25,Keybank,Cleveland,OH,44101,Bank Fees,
JESSIE DANIELSON GRASSROOTS FUND,Small Donor Committee,15,1/31/25,Chase Bank,Wheat Ridge,CO,80033,Bank Fees,
JESSIE DANIELSON PAC,Political Committee,15,1/31/25,Chase Bank,Wheat Ridge,CO,80033,Bank Fees,
KAREN FOR CO LEADERSHIP PAC,Political Committee,6,1/31/25,Vectra Bank Colorado,Longmont,CO,80501,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,1/31/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MAX PAC,Political Committee,2,1/31/25,Independent Financial,Castle Rock,CO,80104,Bank Fees,Monthly Bank Fees
MAXIM HEALTHCARE SERVICES INC POLITICAL ACTION COMMITTEE (MAXIM HEALTHCARE PAC),Political Committee,-450,1/31/25,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Returned Expenditure,Voided Check
MAXIM HEALTHCARE SERVICES INC POLITICAL ACTION COMMITTEE (MAXIM HEALTHCARE PAC),Political Committee,-450,1/31/25,Julie For Colorado,Denver,CO,80211,Returned Expenditure,Voided Check
MAXIM HEALTHCARE SERVICES INC POLITICAL ACTION COMMITTEE (MAXIM HEALTHCARE PAC),Political Committee,-450,1/31/25,Rose For Colorado,Redacted By Sos,CO,99999,Returned Expenditure,Voided Check
MONICA PAC,Political Committee,2,1/31/25,,,,,Bank Fees,
NAIOP COLORADO PAC,Political Committee,15,1/31/25,1Stbank Of Denver,Denver,CO,80202,Bank Fees,
NAIOP COLORADO SMALL DONOR COMMITTEE,Small Donor Committee,27,1/31/25,1Stbank Of Denver,Denver,CO,80202,Bank Fees,
NURSES FOR POLITCAL ACTION IN COLORADO (N-PAC),Political Committee,10,1/31/25,Umb Bank,Denver,CO,80218,Bank Fees,
ODOPAC,Political Committee,2,1/31/25,First Bank,Thornton,CO,80233,Bank Fees,
ORALE FUND,Political Committee,2,1/31/25,Firstbank,Denver,CO,80203,Bank Fees,
PAC (POLITICAL ACTION COMMITTEE) TO THE FUTURE,Political Committee,2,1/31/25,Firstbank,Lakewood,CO,80215,Bank Fees,
REALTOR CANDIDATE POLITICAL ACTION COMMITTEE (RCPAC) - FKA: COLORADO ASSOCIATION OF REALTORS PAC (CO,Political Committee,25,1/31/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
REALTOR SMALL DONOR COMMITTEE (RSDC),Small Donor Committee,25,1/31/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
SHEILA FOR COLORADO LEADERSHIP FUND,Political Committee,2,1/31/25,First Bank,Lakewood,CO,80232,Bank Fees,Bank Fee
SNYDER FOR COLORADO LEADERSHIP FUND,Political Committee,2,1/31/25,First Bank,Lakewood,CO,80215,Bank Fees,
TAKE COLO BACK POLITICAL COMM,Political Committee,2,1/31/25,First Bank,Brighton,CO,80601,Bank Fees,
VOICES FOR CHOICE SMALL DONOR COMMITTEE,Small Donor Committee,2,1/31/25,,,,,Bank Fees,Bank Fees
BACON FOR COLORADO LEADERSHIP FUND,Political Committee,1000,2/1/25,Colorado Black Democratic Legislative Caucus,Denver,CO,80203,Other,Caucus Dues
GREEN PARTY OF COLORADO,Political Party Committee,0.84,2/1/25,Paypal,San Jose,CA,95131,Bank Fees,
LUNDEEN LEADERSHIP FUND,Political Committee,199,2/1/25,Hellolanding,Birmingham,AL,35203,Other,7218 ∑ Dues And Subscriptions
LUNDEEN LEADERSHIP FUND,Political Committee,2674.81,2/1/25,Hellolanding,Birmingham,AL,35203,Other,7630 ∑ Lodging
MONICA PAC,Political Committee,400,2/1/25,Cruz For Lakewood,Lakewood,CO,80232,Contributions,
MONICA PAC,Political Committee,250,2/1/25,Elijah For Colorado,Golden,CO,80401,Contributions,
MONICA PAC,Political Committee,400,2/1/25,Bill Furman 4Lakewood,Lakewood,CO,80226,Contributions,
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,1,2/2/25,Actblue Technical Services,Somerville,MA,02144,Other,Cc Processing Fee
GREEN PARTY OF COLORADO,Political Party Committee,50,2/2/25,Your Office Usa,Denver,CO,80202,Rent & Utilities,
MONICA PAC,Political Committee,0.83,2/2/25,Actblue,West Somerville,MA,02144,Fundraising Expenses,
ODOPAC,Political Committee,4.94,2/2/25,Actblue,Sommervile,MA,02144,Bank Fees,
ZENPAC,Political Committee,500,2/2/25,Phil Weiser For Colorado,Redacted By Sos,CO,99999,Contributions,
BUILDING OWNERS AND MANAGERS ASSOCIATION POLITICAL COMMITTEE (BOMA),Political Committee,20,2/3/25,Denver Metro Boma,Denver,CO,80202,Bank Fees,
COLORADO BIOSCIENCE PAC,Political Committee,20,2/3/25,Wells Fargo Bank,Denver,CO,80203,Bank Fees,
COLORADO DEMOCRATIC PARTY,Political Party Committee,20.85,2/3/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,53.83,2/3/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,0.28,2/3/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,22.5,2/3/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,450,2/3/25,Newsed Cdc,Denver,CO,80204,Other,Booth Registration Fee
COLORADO DEMOCRATIC PARTY,Political Party Committee,450,2/3/25,Numero,Irvine,CA,92618,Other,Bulk Software License Fee
COLORADO DEMOCRATIC PARTY,Political Party Committee,39.8,2/3/25,Union Cab Company,Mesa,AZ,85202,Travel & Lodging,Cab Fare
COLORADO DEMOCRATIC PARTY,Political Party Committee,8,2/3/25,"United Airlines, Inc.",Chicago,IL,60666,Travel & Lodging,Airfare - Beverage
COLORADO DEMOCRATIC PARTY,Political Party Committee,8,2/3/25,"United Airlines, Inc.",Chicago,IL,60666,Travel & Lodging,Airfare - Beverage
FENBERG LEADERSHIP FUND,Political Committee,108.54,2/3/25,Google,Mountain View,CA,94035,Other,Email Account
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2800,2/3/25,Gary Fielder,Denver,CO,80221,Bank Fees,Legal Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,9.95,2/3/25,Merch Bnkcd Sd Fee,Thousand Oaks,CA,91361,Bank Fees,Bank Fees
LORENA FOR COLORADO LEADERSHIP FUND COMMITTEE,Political Committee,264,2/3/25,Gianela  Millan,Edgewater,CO,80214,Consultant & Professional Services,
LUNDEEN LEADERSHIP FUND,Political Committee,243.32,2/3/25,Hillstone,Denver,CO,80206,Other,6800 ∑ Meeting Expense
ROCKY MOUNTAIN HOME ASSOCIATION PAC (CMHA PAC FUND),Political Committee,12,2/3/25,Pnc Bank,Pittsburgh,PA,15222,Bank Fees,
THE COLEMAN LEADERSHIP FUND,Political Committee,1.03,2/3/25,Patreon,Pali Alto,CA,94306,Other,Subscription
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,15.14,2/3/25,Google Suite,Mountain View,CA,94043,Office Equipment & Supplies,
YARA LEADERSHIP FUND,Political Committee,600,2/3/25,"Jonah Salehi, Consultant",Fort Collins,CO,80526,Consultant & Professional Services,
YARA LEADERSHIP FUND,Political Committee,400,2/3/25,"Gregory Zoda, Consultant",Fort Collins,CO,80524,Consultant & Professional Services,
COLORADO DEMOCRATIC PARTY,Political Party Committee,2242.47,2/4/25,Michael S Merrifield,Arvada,CO,80005,Employee Services,Payroll
COLORADO DEMOCRATIC PARTY,Political Party Committee,1.35,2/4/25,Paychex,Norristown,PA,19403,Employee Services,Hr Services
COLORADO DEMOCRATIC PARTY,Political Party Committee,1349.84,2/4/25,Paychex,Norristown,PA,19403,Employee Services,Payroll Taxes
COLORADO DEMOCRATIC PARTY,Political Party Committee,987.33,2/4/25,Paychex,Norristown,PA,19403,Employee Services,Payroll Taxes
COLORADO DEMOCRATIC PARTY,Political Party Committee,2768.11,2/4/25,Marykate  Wallace,Lafayette,CO,80026,Employee Services,Payroll
COLORADO FIRST ACTION,Political Committee,9,2/4/25,,,,,Other,For Domain
COLORADO FIRST ACTION,Political Committee,32.4,2/4/25,"Squarespace, Inc.",New York,NY,10014,Other,Website
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,34,2/4/25,Atlassian (Jira),Mountain View,CA,94041,Advertising,Jira - Admin App
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,1.02,2/4/25,Bank Transfer - Us Bank Accounts,Parker,CO,80134,Bank Fees,Cc Processing Fee
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,-1.02,2/4/25,Bank Transfer - Us Bank Accounts,Parker,CO,80134,Bank Fees,Offset Due To Update Of Filed Item - Cc Processing Fee
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,1.02,2/4/25,Us Bank,Parker,CO,80134,Bank Fees,Cc Processing Fee
INVESTHER,Political Committee,22.71,2/4/25,Squarespace Inc.,New York,NY,10014,Other,Website & Email Hosting
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.44,2/4/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LORENA FOR COLORADO LEADERSHIP FUND COMMITTEE,Political Committee,352,2/4/25,Yasmin  Mohamud,Aurora,CO,80015,Consultant & Professional Services,
MANNY RUTINEL LEADERSHIP FUND,Political Committee,2000,2/4/25,Logan  Souder,Commerce City,CO,80022,Employee Services,Payroll
MCCLUSKIE FOR COLORADO LEADERSHIP FUND,Political Committee,995.38,2/4/25,Doubletree,Park City,UT,84060,Travel & Lodging,
MEGHAN LUKENS FOR CO LEADERSHIP PAC,Political Committee,203.78,2/4/25,The Ski Locker,Steamboat Springs,CO,80487,Rent & Utilities,Coworking Rental Space. (Office Soace)
REBEKAH STEWART FOR COLORADO,Political Committee,181.88,2/4/25,Don Bruns Llc,Denver,CO,80222,Miscellaneous,Photos
